MOVIE_ID,NAME,GENRES,STORYLINE,TAGS
30391214,未定名使命召唤续集,动作/惊悚/战争,《使命召唤》真人电影虽然还在开发中，但动视暴雪已经在计划续集了，目前聘请了乔·罗伯特·科尔(《黑豹》《美国犯罪故事》)为系列第二部编写剧本。该公司今年初聘请斯特法诺·索利马(《边境杀手2》《格莫拉》《苏博拉》)执导第一部，Kieran Fitzgerald(《斯诺登》《送乡人》)编写剧本。影片目前尚未宣布卡司，也没有发行方，第一部预计明年开拍。,电影
3927755,Echo,剧情/动作/科幻/犯罪,,
26741216,刺客信条2,动作/科幻/历史/冒险,尽管《刺客信条》将于今年12月21日才在北美公映，不过20世纪福斯已经对该片非常有信心，并计划与法鲨继续签约拍摄续集。,刺客信条/游戏改编/科幻/电影/育碧影业/动作/刺客VS圣殿骑士/美国电影
1891203,Dirty Tricks,剧情/历史,,我看过的电影/BradPitt/我看过的英语电影/MerylStreep/英语电影/我的标签/GwynethPaltrow/美国
19973827,造梦机器,动画/冒险,在遥远的未来，到处是废墟的地球上已经没有生物，只剩下一些电动机器人。一个名叫“丽丽可”的女孩流浪到了“电力乐园”，她在这里造出了机器人“罗宾”。 一场大海啸让罗宾和丽丽可失去了家园，他们向远方的“电力之国”进发。一路之上，为了独占电力能源的军队以及各种怪物们不断袭击他们 。他们也遇到了许多新朋友，名叫“国王”的强大机器人等帮助他们与敌人作战。 罗宾一行最终能到达“电力之国”么？,今敏/动画/日本/特别想看/日本动画/动画电影/必看/剧场版
21328097,斩马刀,动作/科幻,《Collider》消息：吉尔莫·德尔·托罗已经签下合同，将会为[派拉蒙]和J·J·艾布拉姆斯旗下[坏机器人]拍摄忍者题材电影《赞帕托》（Zanbato），并且亲自负责剧本创作。,美国电影/吉尔莫·德尔·托罗/待看/待映/动作/????
26946520,笨蛋都到齐了,剧情/喜剧,一群来自社会各阶层的笨蛋阴差阳错地聚在一起，他们为了各自的目的处心积虑各显神通，上演了一出偷拐抢骗勾心斗角的好戏。最终，为富不仁者身败名裂，作恶多端者身陷牢笼，迷途知返者回归平静，小人物成了大英雄。,张亮/华语/X辛芷蕾/2018/开心/王德顺/大力/电影
27666525,与神同行4,动作/奇幻,而有消息指出制作公司除了确定将会拍摄电视剧的版本外，亦打算续拍3、4部曲，成为韩国史上经典的系列电影之一。而身为导演的他亦在采访中坦言也有这个想法，虽然暂时尚未接到提案，但若果确实拍摄也完全没有问题。,韩国电影/韩国/奇幻/人性/电影/河正宇/科幻/悬疑
30290821,御猫妙鼠,喜剧/悬疑/犯罪,故事发生在架空的城市——星城，主人公星联邦刑警展青云在执行侦查任务时，与对手黑帮少东白岩之间斗智斗勇的故事。故事由白岩欲顺（偷）展青云的手机展开，可这时白岩丝毫未发觉，自己早已身陷巨大的危机中。故事的另一条线由白岩之父白川和他的心理医生展开，白川将自己密谋杀害各组关键人物的计划告知心理医生后，决心冒死执行计划，但是白川的目标人物总是提前一步被杀害。当白川身边被极快的速度干掉一圈目标大佬后，白川顺理成章的在白氏组中晋升，77mi.cc但是白川一直暗中怀疑他的心理医生。为探索继父子关系，白岩私自展开调查……当真相事发东窗，展青云和白岩竟反目成仇。,
26389014,急转直下,剧情/动作/惊悚/冒险,影片改编自莫林·达巴格的真实经历，莫林的前夫诱拐了他们2周岁大的女儿至中东，莫林花费了超10年时间去寻找女儿。本片计划于2015年年末开拍。,"电影/Weisz,Rachel/Weisz/RachelWeisz/Rachel"
